date,month,operator_name,operator_id,reward_value,el_reward_value,balance,rank_in_month,percentile,threshold,above_threshold_eth,above_threshold_pct,outlier_method,month_mean,month_median,month_std,std_above_mean,days_in_month
2025-04-06,2025-04,Gateway.fm AS,35,41.4401,41.4401,247936,1,100.0,19.8667,21.5734,108.5906,std_el_based,4.5353,2.0953,7.6657,4.8143,30
2025-04-06,2025-04,ParaFi Technologies LLC,37,15.8155,15.8155,247936,1,100.0,8.3365,7.4791,89.7155,std_el_based,2.7665,1.9437,2.785,4.6855,30
2025-04-07,2025-04,Attestant (BVI) Limited,29,7.6155,7.6155,247936,2,96.6667,6.0801,1.5354,25.2524,std_el_based,2.0623,1.2478,2.0089,2.7643,30
2025-04-07,2025-04,Blockscape,5,11.9007,11.9007,247904,1,100.0,6.9747,4.9261,70.6279,std_el_based,2.798,2.1993,2.0883,4.3588,30
2025-04-07,2025-04,Kiln,8,37.3792,37.3792,247904,1,100.0,16.8767,20.5025,121.484,std_el_based,3.8554,2.2746,6.5106,5.1491,30
2025-04-07,2025-04,RockawayX Infra,38,38.0102,38.0102,247936,1,100.0,16.2854,21.7248,133.4,std_el_based,3.255,1.7827,6.5152,5.3345,30
2025-04-07,2025-04,Staking Facilities,0,10.5801,10.5801,247904,2,96.6667,8.5883,1.9918,23.1922,std_el_based,2.9579,1.8722,2.8152,2.7075,30
2025-04-10,2025-04,P2P.org,2,22.5269,22.5269,246656,1,100.0,11.9486,10.5783,88.5317,std_el_based,3.9085,2.6266,4.0201,4.6314,30
2025-04-10,2025-04,Staking Facilities,0,9.3995,9.3995,246656,3,93.3333,8.5883,0.8113,9.4463,std_el_based,2.9579,1.8722,2.8152,2.2882,30
2025-04-22,2025-04,Chorus One,3,54.8474,54.8474,245504,1,100.0,26.1828,28.6646,109.479,std_el_based,5.7142,1.8852,10.2343,4.8008,30
2025-05-08,2025-05,Blockscape,5,7.1949,7.1949,242400,1,100.0,5.4439,1.7509,32.1626,std_el_based,2.4424,2.0815,1.5008,3.1667,31
2025-05-08,2025-05,Kiln,8,12.9102,12.9102,242400,1,100.0,7.5837,5.3265,70.2361,std_el_based,2.9913,2.563,2.2962,4.3197,31
2025-05-09,2025-05,Attestant (BVI) Limited,29,11.1327,11.1327,242432,2,96.7742,9.2063,1.9265,20.9259,std_el_based,2.2797,1.2873,3.4633,2.5563,31
2025-05-09,2025-05,Chorus One,3,7.4037,7.4037,242400,1,100.0,4.8395,2.5641,52.9829,std_el_based,2.3061,1.8609,1.2667,4.0243,31
2025-05-09,2025-05,P2P.org,2,14.5254,14.5254,242400,1,100.0,8.931,5.5944,62.6405,std_el_based,3.3518,2.6516,2.7896,4.0055,31
2025-05-09,2025-05,Staking Facilities,0,13.7294,13.7294,242400,1,100.0,8.0816,5.6478,69.8837,std_el_based,2.8974,2.2271,2.5921,4.1788,31
2025-05-10,2025-05,Gateway.fm AS,35,6.6513,6.6513,242432,1,100.0,6.1176,0.5337,8.7241,std_el_based,2.8188,2.2581,1.6494,2.3236,31
2025-05-11,2025-05,Attestant (BVI) Limited,29,18.1369,18.1369,242432,1,100.0,9.2063,8.9307,97.0064,std_el_based,2.2797,1.2873,3.4633,4.5787,31
2025-05-11,2025-05,ParaFi Technologies LLC,37,4.0377,4.0377,242496,2,96.7742,3.9062,0.1315,3.3665,std_el_based,2.1131,2.1029,0.8966,2.1467,31
2025-05-11,2025-05,Staking Facilities,0,9.3902,9.3902,242400,2,96.7742,8.0816,1.3086,16.1918,std_el_based,2.8974,2.2271,2.5921,2.5048,31
2025-05-16,2025-05,ParaFi Technologies LLC,37,4.0679,4.0679,238944,1,100.0,3.9062,0.1617,4.1394,std_el_based,2.1131,2.1029,0.8966,2.1803,31
2025-05-18,2025-05,Gateway.fm AS,35,6.5459,6.5459,238944,2,96.7742,6.1176,0.4283,7.001,std_el_based,2.8188,2.2581,1.6494,2.2597,31
2025-05-18,2025-05,P2P.org,2,9.311,9.311,238912,2,96.7742,8.931,0.3801,4.2558,std_el_based,3.3518,2.6516,2.7896,2.1363,31
2025-05-23,2025-05,RockawayX Infra,38,5.8096,5.8096,238432,1,100.0,4.5481,1.2615,27.7364,std_el_based,2.4072,2.485,1.0704,3.1785,31
2025-06-10,2025-06,Gateway.fm AS,35,5.4769,5.4769,237504,2,96.6667,4.7876,0.6893,14.3986,std_el_based,2.1382,1.8608,1.3247,2.5204,30
2025-06-10,2025-06,P2P.org,2,3.7397,3.7397,237504,1,100.0,3.4935,0.2463,7.0494,std_el_based,1.9476,1.8092,0.773,2.3186,30
2025-06-11,2025-06,Blockscape,5,8.7331,8.7331,237504,1,100.0,5.2796,3.4535,65.4124,std_el_based,2.167,1.9137,1.5563,4.2191,30
2025-06-12,2025-06,Gateway.fm AS,35,7.1271,7.1271,236928,1,100.0,4.7876,2.3396,48.8675,std_el_based,2.1382,1.8608,1.3247,3.7661,30
2025-06-13,2025-06,Attestant (BVI) Limited,29,2.4624,2.4624,237728,2,96.6667,2.1374,0.325,15.2031,std_el_based,1.0227,0.9181,0.5573,2.583,30
2025-06-13,2025-06,Chorus One,3,4.1527,4.1527,237760,1,100.0,3.3022,0.8505,25.7551,std_el_based,1.7889,1.5595,0.7566,3.124,30
2025-06-16,2025-06,Staking Facilities,0,4.1266,4.1266,238112,1,100.0,3.9326,0.194,4.9335,std_el_based,2.0809,1.9671,0.9258,2.2096,30
2025-06-20,2025-06,Blockscape,5,5.3331,5.3331,239552,2,96.6667,5.2796,0.0535,1.0135,std_el_based,2.167,1.9137,1.5563,2.0344,30
2025-06-21,2025-06,Chorus One,3,3.3667,3.3667,239552,2,96.6667,3.3022,0.0644,1.9512,std_el_based,1.7889,1.5595,0.7566,2.0852,30
2025-06-22,2025-06,Kiln,8,30.8872,30.8872,238464,1,100.0,14.126,16.7612,118.6547,std_el_based,3.2055,1.8172,5.4602,5.0697,30
2025-06-22,2025-06,RockawayX Infra,38,6.3364,6.3364,238464,1,100.0,4.0398,2.2966,56.8507,std_el_based,1.9175,1.7045,1.0611,4.1644,30
2025-06-30,2025-06,Attestant (BVI) Limited,29,2.5856,2.5856,237888,1,100.0,2.1374,0.4481,20.966,std_el_based,1.0227,0.9181,0.5573,2.8041,30
2025-07-10,2025-07,Staking Facilities,0,7.199,7.199,237600,1,100.0,4.1644,3.0346,72.8715,std_el_based,1.893,1.6113,1.1357,4.6721,31
2025-07-16,2025-07,Attestant (BVI) Limited,29,2.6151,2.6151,236352,1,100.0,2.392,0.2232,9.3293,std_el_based,1.0308,0.7227,0.6806,2.3279,31
2025-07-16,2025-07,Gateway.fm AS,35,6.7557,6.7557,236352,1,100.0,4.0921,2.6635,65.0891,std_el_based,1.925,1.7363,1.0836,4.4581,31
2025-07-16,2025-07,ParaFi Technologies LLC,37,3.1825,3.1825,236896,1,100.0,2.7631,0.4194,15.1788,std_el_based,1.6057,1.5939,0.5787,2.7247,31
2025-07-17,2025-07,Blockscape,5,3.4574,3.4574,235808,1,100.0,3.2885,0.1689,5.136,std_el_based,1.9305,1.9089,0.679,2.2488,31
2025-07-21,2025-07,Chorus One,3,3.0716,3.0716,234400,1,100.0,2.6532,0.4184,15.7682,std_el_based,1.5254,1.3195,0.5639,2.7419,31
2025-07-21,2025-07,RockawayX Infra,38,15.5046,15.5046,234432,1,100.0,7.2911,8.2135,112.652,std_el_based,2.1343,1.5031,2.5784,5.1855,31
2025-07-29,2025-07,P2P.org,2,13.9935,13.9935,230944,1,100.0,6.8154,7.1781,105.3207,std_el_based,2.243,1.6195,2.2862,5.1397,31
2025-08-01,2025-08,RockawayX Infra,38,2.2791,2.2791,230848,3,93.5484,2.124,0.1551,7.3007,std_el_based,1.1213,0.9377,0.5014,2.3093,31
2025-08-09,2025-08,Gateway.fm AS,35,5.0021,5.0021,229696,2,96.7742,4.8669,0.1352,2.7784,std_el_based,1.6442,1.2385,1.6113,2.0839,31
2025-08-09,2025-08,RockawayX Infra,38,2.433,2.433,229696,2,96.7742,2.124,0.309,14.5455,std_el_based,1.1213,0.9377,0.5014,2.6162,31
2025-08-10,2025-08,Blockscape,5,6.5573,6.5573,229664,1,100.0,4.0998,2.4575,59.9415,std_el_based,1.6815,1.2761,1.2092,4.0324,31
2025-08-13,2025-08,RockawayX Infra,38,2.453,2.453,228672,1,100.0,2.124,0.3289,15.4862,std_el_based,1.1213,0.9377,0.5014,2.6561,31
2025-08-13,2025-08,Staking Facilities,0,6.7323,6.7323,228640,1,100.0,3.6572,3.0751,84.0821,std_el_based,1.5162,1.2098,1.0705,4.8726,31
2025-08-14,2025-08,Attestant (BVI) Limited,29,4.1192,4.1192,228640,2,96.7742,2.966,1.1531,38.8783,std_el_based,1.0277,0.8171,0.9691,3.1899,31
2025-08-14,2025-08,Chorus One,3,3.7798,3.7798,228608,1,100.0,2.428,1.3518,55.6766,std_el_based,1.1541,1.0576,0.637,4.1223,31
2025-08-14,2025-08,Gateway.fm AS,35,9.3403,9.3403,228640,1,100.0,4.8669,4.4734,91.9145,std_el_based,1.6442,1.2385,1.6113,4.7762,31
2025-08-14,2025-08,Kiln,8,17.2101,17.2101,228608,1,100.0,7.9528,9.2573,116.4027,std_el_based,2.1305,1.4852,2.9111,5.1799,31
2025-08-14,2025-08,P2P.org,2,19.9277,19.9277,228608,1,100.0,9.0264,10.9013,120.7707,std_el_based,2.1889,1.2461,3.4188,5.1887,31
2025-08-14,2025-08,ParaFi Technologies LLC,37,4.4295,4.4295,228640,1,100.0,2.856,1.5735,55.0956,std_el_based,1.3469,1.0728,0.7545,4.0854,31
2025-08-15,2025-08,Attestant (BVI) Limited,29,4.431,4.431,228640,1,100.0,2.966,1.465,49.3925,std_el_based,1.0277,0.8171,0.9691,3.5116,31
2025-08-17,2025-08,Blockscape,5,5.0863,5.0863,227936,2,96.7742,4.0998,0.9864,24.0604,std_el_based,1.6815,1.2761,1.2092,2.8158,31
